episode,timestep,episode_reward,episode_length
901,98820,-0.7798,14
902,98910,67.7749,111
903,98910,-3970.9403,1000
904,98910,26.5071,23
905,99030,22.7667,21
906,99030,38.5657,40
907,99030,-9.8053,12
908,99060,37.3034,15
909,99100,51.6686,115
910,99160,47.3298,25
911,99280,45.6487,22
912,99290,-11.9774,48
913,99450,61.9174,42
914,99470,1.5161,18
915,99520,-4601.0160,1000
916,99630,3.4130,16
917,99700,-7.0069,54
918,99710,-37.4177,68
919,99730,-24.8958,28
920,99770,57.7685,49
921,99840,23.1231,32
922,100050,37.1054,42
923,100080,33.9816,105
924,100100,34.9848,40
925,100120,-4451.3005,1000
926,100270,29.3985,19
927,100320,-21.5075,59
928,100320,83.7569,48
929,100370,32.1811,27
930,100430,-4.1972,31
931,100470,-24.3669,15
932,100580,-16.2829,15
933,100620,18.8340,15
934,100630,-21.1642,36
935,100830,0.2933,25
936,100920,-53.9471,60
937,100950,34.9475,58
938,101010,22.8940,130
939,101020,45.6638,39
940,101100,-7.6824,18
941,101130,-25.2172,108
942,101170,12.4455,34
943,101220,-36.5407,20
944,101460,7.1976,24
945,101470,-55.7779,34
946,101580,-23.9032,57
947,101900,-15.0389,73
948,101970,37.1802,50
949,102060,-24.0344,144
950,102160,-95.6213,106
951,102250,48.3058,19
952,102280,1.6246,70
953,102310,78.5524,41
954,102480,-18.4104,20
955,102520,64.1596,55
956,102590,4.1527,11
957,102690,-49.7165,44
958,102820,-26.9387,30
959,102890,46.7365,73
960,102970,-15.6706,28
961,102990,-3.0558,40
962,103080,68.0247,162
963,103120,-30.2655,30
964,103170,11.3156,28
965,103260,26.1568,27
966,103270,32.3446,19
967,103610,42.9556,49
968,103700,18.3280,44
969,103950,-57.6669,68
970,103960,-18.2822,26
971,104020,69.5686,41
972,104050,114.6996,108
973,104080,-23.3738,13
974,104140,37.2340,18
975,104180,-14.6415,13
976,104470,32.4668,39
977,104480,3.3233,34
978,104490,216.0171,132
979,104560,-55.7012,38
980,104570,-54.3848,55
981,104730,25.8980,24
982,104780,0.9319,22
983,104820,23.0499,35
984,105070,19.3879,59
985,105260,18.1971,19
986,105820,-187.6298,109
987,105970,-1.8393,15
988,105990,-2189.9555,504
989,106210,3.3455,24
990,106280,-4433.5847,1000
991,106450,26.5041,24
992,106580,-54.3957,201
993,106800,58.1621,35
994,106910,-62.3921,63
995,106940,-9.8923,14
996,106950,12.5003,37
997,107160,6.3147,22
998,107460,164.5951,147
999,107640,38.7712,73
1000,107760,30.4862,81
1001,107950,27.9707,49
1002,107970,36.3236,33
1003,108140,7.8902,19
1004,108170,44.9994,41
1005,108580,96.3540,61
1006,108630,-27.5502,147
1007,108730,-29.7992,56
1008,108960,54.8354,33
1009,109100,-4146.6277,1000
1010,109190,42.5405,105
1011,109370,-33.1645,27
1012,109470,107.3339,89
1013,109570,-35.9025,20
1014,109740,44.6502,27
1015,109760,59.3672,57
1016,109770,-4262.4898,1000
1017,109900,3.6699,13
1018,110090,-36.3215,33
1019,110210,-28.3834,31
1020,110230,16.7981,49
1021,110330,154.7048,137
1022,110330,8.0427,12
1023,110500,16.0570,17
1024,110590,3.7807,9
1025,110620,-14.1953,29
1026,110680,21.9212,111
1027,110680,-15.9722,59
1028,110980,16.7431,75
1029,111000,27.0071,32
1030,111270,13.0241,29
1031,111320,-20.9119,70
1032,111480,-110.5607,48
1033,111620,-0.5806,103
1034,111640,-0.1459,16
1035,111710,36.7035,44
1036,112030,32.3630,39
1037,112050,-37.5020,34
1038,112310,-4595.8342,1000
1039,112420,-1.8078,37
1040,112440,-47.4565,82
1041,112520,-41.4211,49
1042,112560,19.2028,14
1043,112610,42.6392,129
1044,112760,24.1268,208
1045,112860,23.0575,55
1046,112900,-15.7341,38
1047,113090,-29.0235,48
1048,113100,19.2036,20
1049,113170,-33.0983,73
1050,113260,47.7492,40
1051,113390,67.8361,63
1052,113440,2.2191,35
1053,113450,33.6795,19
1054,113580,2.6998,48
1055,113880,25.1653,43
1056,113890,-19.5385,50
1057,113900,-51.3010,32
1058,114000,35.4648,56
1059,114170,-20.4157,28
1060,114230,-6.9947,106
1061,114350,-34.4008,35
1062,114410,87.8176,53
1063,114490,32.7845,14
1064,114540,-0.9581,64
1065,114600,31.6301,19
1066,114620,-54.6899,39
1067,114650,-0.4508,11
1068,114650,63.3708,48
1069,114780,-4441.1101,1000
1070,114820,-4272.8904,1000
1071,114820,8.1645,20
1072,114920,26.8842,14
1073,115010,-10.1126,52
1074,115120,12.3590,52
1075,115120,-56.7451,47
1076,115260,-4400.2566,1000
1077,115290,41.9839,47
1078,115400,-23.5351,28
1079,115500,20.0045,38
1080,115520,38.6736,70
1081,115520,107.6614,51
1082,115640,-5.7395,72
1083,115680,16.2504,16
1084,115790,68.7409,50
1085,115810,28.7099,13
1086,115840,-65.4278,44
1087,115870,45.2988,23
1088,116050,55.4000,55
1089,116110,-13.0102,27
1090,116130,64.6202,148
1091,116130,34.3411,61
1092,116200,29.1257,33
1093,116270,31.8692,22
1094,116270,36.2888,16
1095,116280,13.2652,15
1096,116360,11.2398,57
1097,116580,37.5639,38
1098,116910,-21.6049,55
